32.778927658524381,31.898042507456278
54.385182032146934,69.22051131279613
62.642478321679531,63.300271501822121
48.312798429755033,72.901283171017255
60.246435679922453,87.926710794724951
56.314253421265432,78.953622399813266
53.057233104482179,80.157013425651328
39.836505370945394,59.859914536448019
48.563004141563097,76.223728623216846
53.913461749185229,71.876319788175682
45.893897703489563,55.742814009673052
55.034221726475152,82.341987345237113
44.876313746543478,62.604928647717986
58.723605458759416,75.421960568652838
57.163993921687134,81.543422331405741
49.541105446387365,61.021978129973348
45.058257549171201,83.080492263351295
61.744628247602943,97.667731946070902
46.106034102932726,49.313059476671314
39.282440222016143,57.238591109296838
67.054825315452015,84.571754239881924
66.213198765545358,118.084529225680169
48.710207197862549,57.925456264598365
42.348100893687335,51.694531245528023
52.681239698124097,75.68191493549262
59.876970407569169,74.973852951123171
58.242967001276517,95.949310219473389
64.429158271257227,94.782724576924015
47.253938267047348,79.398289383059892
51.327578739255732,84.110708964678125
52.905624467176216,63.793667632087153
36.105661929318297,41.591742798903123
43.711024150151914,77.890671060249852
58.341657014085577,97.213221366818934
57.724383748474042,74.756315572993842
46.043281850176831,67.214845409677881
62.134447221695238,77.831186308887261
33.381244586901232,51.268776286302469
37.848117607702181,63.498232005570839
39.018263322739211,60.634573008310358
45.366226497054311,53.437501531468801
43.499032946873517,58.539947643661177
51.283069606631181,82.718073929440749
44.419762858234442,61.817118973680893
63.821240334558581,115.018341221197033
33.153410794792849,45.987054623850561
40.529487263146574,54.825402122377428
54.121184331855606,88.235071451344334
34.519596998237774,53.927483869780724
65.477217650411365,93.024936829144495
38.646994551923241,80.890759762531292
45.133812179964765,65.236472028618163
41.038624459952253,66.078607756447348
41.452089572796011,65.347906550904681
51.902482654861105,73.655215536809673
55.410227329658129,71.531249935746272
41.641825510530349,78.503152944378614
63.149519956100741,87.067292036147926
49.898119320290463,85.532654350831509
41.045472018440213,59.963836745509284
41.295974776794131,61.450205230258674
51.988653736748175,70.193131182053724
52.947896789343125,86.509279685553445
51.128743984711125,58.269926078359621
34.032279308874904,69.113866430158301
40.197982347634891,44.729061738022051
56.682417554907496,85.239647607232625
57.943920724242185,94.643667437249357
60.840242029560246,70.109293792631349
36.725581874222935,52.276469849598989
31.912499436090107,50.526964588758603
54.398303624905867,63.550040186713251
47.313826028004265,72.801423497322129
43.660597759102463,58.259915933578424
70.495272784976237,104.156374624487197
44.905983535552763,86.397938385416834
58.394587726968242,91.895080939809426
37.634510347876777,55.745227631374276
56.477412387175608,79.874306693309273
39.712933778803336,44.132432861134061
57.149727023246114,79.852932469438665
56.496748314924402,82.84576310672465
34.285359397581324,56.431742361567145
59.560268499283493,78.352376533516351
58.007541112153829,98.935572524035748
54.538907412522787,79.712764056376973
51.624276214773629,70.809168758024823
50.631794331626482,69.507215120132903
44.369526325697806,73.612121561708376
38.409957976804799,61.084221481582486
32.648063302930221,67.789384609867535
54.207347252351218,85.847546754518042
69.284642235343263,115.52759239368976
46.854089321853987,90.279388290131455
68.261986005163756,97.902207302521319
50.623607902675072,81.209228827292763
49.750319845052861,72.342669301646812
50.118264589670064,85.667768309283024
48.942280338828739,66.312713342263893
26.220594332893112,53.809131421619797
